Taste ID,인테리어 스타일,메이트 구성,우선순위,예산,Logic ID,추천 개수,KITCHEN 추천,TV 추천,LIVING 추천,평균 점수,최고 점수
507,럭셔리 & 아티스틱 (Luxury & Artistic),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",20,10,10,0,0,0.662,0.680
508,럭셔리 & 아티스틱 (Luxury & Artistic),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",12,10,10,0,0,0.662,0.680
509,럭셔리 & 아티스틱 (Luxury & Artistic),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",20,10,10,0,0,0.662,0.680
510,럭셔리 & 아티스틱 (Luxury & Artistic),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",2,10,10,0,0,0.800,0.800
511,럭셔리 & 아티스틱 (Luxury & Artistic),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",14,10,10,0,0,0.800,0.800
512,럭셔리 & 아티스틱 (Luxury & Artistic),우리 둘이 알콩달콩 (2인/신혼),가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",23,10,10,0,0,0.632,0.650
513,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,500만원 미만 (실속형),22,10,8,0,2,0.626,0.630
514,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,500만원 미만 (실속형),26,10,8,2,0,0.782,0.800
515,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,500만원 미만 (실속형),34,10,8,0,2,0.626,0.630
516,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,500만원 미만 (실속형),7,10,8,2,0,0.782,0.800
517,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",43,10,0,10,0,0.580,0.580
518,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",19,10,0,10,0,0.710,0.710
519,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",3,10,0,10,0,0.570,0.570
520,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",4,10,0,10,0,0.570,0.570
521,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",14,10,10,0,0,0.800,0.800
522,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",26,10,10,0,0,0.800,0.800
523,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",33,10,10,0,0,0.710,0.710
524,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",43,10,10,0,0,0.662,0.680
525,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",30,10,10,0,0,0.800,0.800
526,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",47,10,10,0,0,0.662,0.680
527,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",41,10,10,0,0,0.800,0.800
528,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",40,10,10,0,0,0.710,0.710
529,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),17,10,8,0,2,0.588,0.590
530,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),27,10,8,0,2,0.588,0.590
531,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),40,10,8,0,2,0.588,0.590
532,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),49,10,10,0,0,0.658,0.660
533,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",2,10,0,10,0,0.710,0.710
534,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",19,10,0,10,0,0.710,0.710
535,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",36,10,0,10,0,0.580,0.580
536,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",21,10,0,10,0,0.560,0.560
537,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",3,10,10,0,0,0.710,0.710
538,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",15,10,10,0,0,0.710,0.710
539,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",13,10,10,0,0,0.710,0.710
540,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",18,10,10,0,0,0.632,0.650
541,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",9,10,10,0,0,0.632,0.650
542,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",1,10,10,0,0,0.710,0.710
543,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",4,10,10,0,0,0.710,0.710
544,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",44,10,10,0,0,0.710,0.710
545,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,500만원 미만 (실속형),5,10,8,2,0,0.782,0.800
546,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,500만원 미만 (실속형),13,10,8,0,2,0.588,0.590
547,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,500만원 미만 (실속형),9,10,8,0,2,0.626,0.630
548,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,500만원 미만 (실속형),16,10,10,0,0,0.658,0.660
549,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",21,10,0,10,0,0.560,0.560
550,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",28,10,0,10,0,0.560,0.560
551,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",9,10,0,10,0,0.560,0.560
552,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",9,10,0,10,0,0.560,0.560
553,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",4,10,10,0,0,0.710,0.710
554,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",20,10,10,0,0,0.662,0.680
555,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",13,10,10,0,0,0.710,0.710
556,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",18,10,10,0,0,0.632,0.650
557,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",13,10,10,0,0,0.710,0.710
558,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",24,10,10,0,0,0.710,0.710
559,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",46,10,10,0,0,0.632,0.650
560,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",43,10,10,0,0,0.662,0.680
561,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,500만원 미만 (실속형),28,10,8,0,2,0.626,0.630
562,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,500만원 미만 (실속형),37,10,8,0,2,0.588,0.590
563,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,500만원 미만 (실속형),44,10,8,0,2,0.588,0.590
564,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,500만원 미만 (실속형),11,10,8,2,0,0.782,0.800
565,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",12,10,0,10,0,0.580,0.580
566,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",32,10,0,10,0,0.710,0.710
567,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",43,10,0,10,0,0.580,0.580
568,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",1,10,0,10,0,0.570,0.570
569,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",32,10,10,0,0,0.800,0.800
570,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",32,10,10,0,0,0.800,0.800
571,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",3,10,10,0,0,0.710,0.710
572,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",16,10,10,0,0,0.662,0.680
573,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",36,10,10,0,0,0.662,0.680
574,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",3,10,10,0,0,0.710,0.710
575,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",50,10,10,0,0,0.632,0.650
576,럭셔리 & 아티스틱 (Luxury & Artistic),함께 사는 3~4인 가족,가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",21,10,10,0,0,0.632,0.650
577,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,500만원 미만 (실속형),6,10,10,0,0,0.596,0.600
578,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,500만원 미만 (실속형),14,10,8,2,0,0.806,0.830
579,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,500만원 미만 (실속형),10,10,8,2,0,0.806,0.830
580,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,500만원 미만 (실속형),19,10,8,2,0,0.806,0.830
581,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",34,10,0,10,0,0.560,0.560
582,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",9,10,0,10,0,0.560,0.560
583,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",24,10,0,10,0,0.570,0.570
584,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"500만원 ~ 1,500만원 (표준형)",40,10,0,10,0,0.570,0.570
585,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",14,10,10,0,0,0.830,0.830
586,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",30,10,10,0,0,0.830,0.830
587,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",16,10,10,0,0,0.680,0.680
588,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"1,500만원 ~ 3,000만원 (고급형)",21,10,10,0,0,0.650,0.650
589,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",31,10,10,0,0,0.720,0.720
590,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",23,10,10,0,0,0.650,0.650
591,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",25,10,10,0,0,0.650,0.650
592,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),인테리어를 완성하는 디자인,"3,000만원 이상 (하이엔드)",41,10,10,0,0,0.830,0.830
593,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),20,10,10,0,0,0.674,0.680
594,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),48,10,10,0,0,0.596,0.600
595,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),27,10,10,0,0,0.596,0.600
596,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,500만원 미만 (실속형),14,10,8,2,0,0.806,0.830
597,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",49,10,0,10,0,0.580,0.580
598,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",41,10,0,10,0,0.710,0.710
599,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",24,10,0,10,0,0.570,0.570
600,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"500만원 ~ 1,500만원 (표준형)",37,10,0,10,0,0.570,0.570
601,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",48,10,10,0,0,0.720,0.720
602,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",33,10,10,0,0,0.720,0.720
603,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",3,10,10,0,0,0.720,0.720
604,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"1,500만원 ~ 3,000만원 (고급형)",13,10,10,0,0,0.720,0.720
605,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",25,10,10,0,0,0.650,0.650
606,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",35,10,10,0,0,0.680,0.680
607,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",19,10,10,0,0,0.830,0.830
608,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),삶을 편하게 해주는 AI/스마트 기능,"3,000만원 이상 (하이엔드)",15,10,10,0,0,0.720,0.720
609,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,500만원 미만 (실속형),28,10,10,0,0,0.644,0.650
610,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,500만원 미만 (실속형),26,10,8,2,0,0.806,0.830
611,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,500만원 미만 (실속형),38,10,10,0,0,0.596,0.600
612,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,500만원 미만 (실속형),14,10,8,2,0,0.806,0.830
613,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",34,10,0,10,0,0.560,0.560
614,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",2,10,0,10,0,0.710,0.710
615,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",32,10,0,10,0,0.710,0.710
616,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"500만원 ~ 1,500만원 (표준형)",2,10,0,10,0,0.710,0.710
617,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",12,10,10,0,0,0.680,0.680
618,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",45,10,10,0,0,0.650,0.650
619,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",1,10,10,0,0,0.720,0.720
620,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",18,10,10,0,0,0.650,0.650
621,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",42,10,10,0,0,0.650,0.650
622,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",34,10,10,0,0,0.650,0.650
623,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",40,10,10,0,0,0.720,0.720
624,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",42,10,10,0,0,0.650,0.650
625,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,500만원 미만 (실속형),29,10,10,0,0,0.644,0.650
626,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,500만원 미만 (실속형),36,10,10,0,0,0.674,0.680
627,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,500만원 미만 (실속형),44,10,10,0,0,0.596,0.600
628,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,500만원 미만 (실속형),35,10,10,0,0,0.674,0.680
629,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",46,10,0,10,0,0.560,0.560
630,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",23,10,0,10,0,0.560,0.560
631,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",39,10,0,10,0,0.580,0.580
632,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",42,10,0,10,0,0.560,0.560
633,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",39,10,10,0,0,0.680,0.680
634,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",6,10,10,0,0,0.720,0.720
635,유니크 & 팝 (Unique & Pop),나 혼자 산다 (1인 가구),가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",17,10,10,0,0,0.720,0.720
